masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,egflat,egflon,egfdep,magdif,s,s_fit_a,s_fit_b,s_fit_c,s_fc_std,s_fc_mean,p,p_fit_a,p_fit_b,p_fit_c,p_fc_std,p_fc_mean
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60212287,2018-08-25T03:00:10.010Z,1.32,36.2723333,-89.4496667,6.81,0.51,4,5.7084352179063,0.500000000336508,0.514850711986684,1.10579327973928,0.865605337584659,3,7.78156044828761,3.28350311064008,2.75784902735971,3.62127891694931,4.44624487793094
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60212252,2018-08-23T21:21:30.900Z,1.31,36.272,-89.451,6.79,0.52,4,6.33211012120029,1.51303750388521,1.25971572702449,2.35227961991393,1.83237705427092,2,5.26959278856811,12.9133894837978,9.69400664883407,5.91671191010524,4.65688735913794
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60061948,2018-08-21T13:14:21.550Z,1.19,36.2723333,-89.4516667,6.78,0.64,2,11.8086192879196,2.54604468260511,1.4942093297726,0.202386736314689,1.50067559347177,4,6.11755309481572,23.1053977565591,12.1778886817708,6.69895352595904,8.70042765612986
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60061928,2018-08-21T09:34:49.610Z,1.22,36.2723333,-89.45,6.67,0.61,4,22.5422992236774,0.772365114445844,0.5,1.00487247648412,0.750178669357395,3,15.8908919096045,0.691396558681838,0.5,8.18517446819953,4.94599999979867
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60061933,2018-08-21T03:28:11.200Z,1.17,36.2715,-89.4466667,6.46,0.66,3,8.87716570400182,0.50000000000004,0.527432979472971,8.74684196645269,5.98087209997668,2,10.286908209302,1.17400881468232,1.10325443442059,9.15454593188306,8.41436700024204
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60211817,2018-08-20T16:49:52.820Z,1.2,36.2723333,-89.4486667,6.98,0.63,3,4.73346510543572,1.01025892614475,1.03959359203438,8.37927528172057,14.9456778906001,2,5.03438130698188,47.2599033963477,19.9999999999831,1.50436028273237,19.8831807475976
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60061723,2018-08-20T05:17:48.640Z,1.28,36.2723333,-89.4515,6.78,0.55,1,25.3797875124689,45.3973018886771,15.0852360285316,6.42612231168101,9.82702438428823,1,24.7629318374925,28.53276698727,19.9999999997412,0.594194342798936,19.9812099246173
nm60211772,2018-08-20T12:00:08.980Z,1.67,36.272,-89.4506667,6.92,nm60066938,2018-10-22T12:08:45.160Z,1.04,36.2726667,-89.4513333,6.96,0.63,0,0,0,0,0,0,0,0,0,0,0,0
nm60211772,2018-08-20T12:00:08.980Z,1.67,36.272,-89.4506667,6.92,nm60213502,2018-09-10T13:05:55.540Z,1.16,36.272,-89.4496667,6.72,0.51,2,6.26794613680789,0.618844981672961,0.500000000004188,7.79418275471177,4.45532651655174,0,0,0,0,0,0
nm60211757,2018-08-19T22:48:28.330Z,2.16,36.2721667,-89.445,5.92,nm60216317,2018-10-19T12:28:07.560Z,1.37,36.2705,-89.4461667,6.2,0.79,5,7.25325563805385,3.45435475579398,2.41537693524471,0.138888631462459,2.43324712277112,5,10.8710449119372,0.97632452698841,0.545403381268195,0.120488620526142,0.602894348696878
nm60211757,2018-08-19T22:48:28.330Z,2.16,36.2721667,-89.445,5.92,nm60216247,2018-10-18T23:55:57.420Z,1.29,36.2703333,-89.4461667,6.14,0.87,3,12.3700911245702,7.35281358462689,4.75656102486853,0.352495615531652,4.33365914392235,2,12.2983752731853,3.42216160121092,2.31819544185936,0.199994959754893,2.15041083135672
nm60211757,2018-08-19T22:48:28.330Z,2.16,36.2721667,-89.445,5.92,nm60241356,2018-10-02T12:29:16.430Z,1.4,36.2703333,-89.4466667,6.1,0.76,4,6.27983323686822,3.31548126134386,2.32220883905202,0.211438373134429,2.35698203662985,6,8.54167412943044,3.25268816967591,2.02004594971566,0.079902421739569,2.04263871231622
nm60211757,2018-08-19T22:48:28.330Z,2.16,36.2721667,-89.445,5.92,nm60240721,2018-09-18T19:15:41.020Z,1.63,36.2706667,-89.4468333,6.11,0.53,8,1.65127809675506,18.0396557987059,19.999999999744,9.52499777533701,10.460958670243,8,3.22070881110289,1.6303717218192,1.06403024273878,0.084192772560273,1.06527019731955
nm60211757,2018-08-19T22:48:28.330Z,2.16,36.2721667,-89.445,5.92,nm60212757,2018-08-29T21:31:53.060Z,1.4,36.271,-89.4471667,6.29,0.76,8,3.17206894088166,1.66017068821803,1.34431177464039,2.79581132500717,1.79619736400258,6,4.62988038979459,2.79522852520897,1.60980954482755,0.075381110760285,1.65706967217205
nm60211757,2018-08-19T22:48:28.330Z,2.16,36.2721667,-89.445,5.92,nm60061823,2018-08-20T01:52:14.840Z,1.09,36.2711667,-89.4461667,5.97,1.07,2,29.1154120995113,3.18301842431987,1.6412170412351,0.086834168948014,1.65059773511301,1,19.8491853235777,9.1937206004424,2.76554341617945,0.147219058959908,2.87346927478802
nm60211737,2018-08-19T13:30:42.960Z,1.81,36.2728333,-89.4518333,7.15,nm60066938,2018-10-22T12:08:45.160Z,1.04,36.2726667,-89.4513333,6.96,0.77,0,0,0,0,0,0,0,0,0,0,0,0
nm60211737,2018-08-19T13:30:42.960Z,1.81,36.2728333,-89.4518333,7.15,nm60213502,2018-09-10T13:05:55.540Z,1.16,36.272,-89.4496667,6.72,0.65,2,7.43364495242585,0.693979541903621,0.500000001796144,0.016533741882359,0.503054692374271,0,0,0,0,0,0
nm60211737,2018-08-19T13:30:42.960Z,1.81,36.2728333,-89.4518333,7.15,nm60212252,2018-08-23T21:21:30.900Z,1.31,36.272,-89.451,6.79,0.5,4,3.94412996754576,0.638368101919993,0.5,1.82214404588118,0.673692706813414,2,8.0235545143736,0.932127898804297,0.5,0.022746421336773,0.503547029382531
nm60211737,2018-08-19T13:30:42.960Z,1.81,36.2728333,-89.4518333,7.15,nm60061948,2018-08-21T13:14:21.550Z,1.19,36.2723333,-89.4516667,6.78,0.62,2,10.1086843924469,1.39615998644594,0.653980709709741,0.110922362522775,0.662390099624686,4,6.34430098215115,0.844831137917709,0.500000000000044,3.34828853334561,1.12920629162049
nm60211737,2018-08-19T13:30:42.960Z,1.81,36.2728333,-89.4518333,7.15,nm60211817,2018-08-20T16:49:52.820Z,1.2,36.2723333,-89.4486667,6.98,0.61,3,3.79023380783761,0.637460002103878,0.5,7.15201749537139,3.6200929215096,2,1.82612965469226,10.7846707168349,12.1606861771022,4.17258815450912,9.61712950942243
nm60211737,2018-08-19T13:30:42.960Z,1.81,36.2728333,-89.4518333,7.15,nm60061723,2018-08-20T05:17:48.640Z,1.28,36.2723333,-89.4515,6.78,0.53,1,24.9400894245265,0.785843244135916,0.5,0.186404581595035,0.582790604430375,1,7.89196480251127,3.09660153202919,3.56955463277732,1.35221531338794,4.39204591355445
nm60235771,2018-07-15T11:10:04.260Z,1.95,36.485,-89.545,9.14,nm60142732,2016-12-24T13:40:19.920Z,1.26,36.485,-89.548,8.8,0.69,1,3.78601087450625,3.87038548027648,2.80024509155764,0.337263377532741,2.8892644598887,3,2.92171007275592,1.69170237239978,1.89092473286977,0.972857196339945,1.91872035234447
nm60206662,2018-06-24T21:50:02.940Z,1.7,36.2275,-89.44,7.69,nm60110541,2015-07-24T13:32:10.620Z,1.04,36.2283333,-89.4405,7.63,0.66,2,1.92338840355401,6.36704414665686,7.1453866916464,2.05168149900571,6.98968999672562,3,1.97369043474841,5.84693152050088,6.60963693066595,2.23250868080949,6.47186056946743
nm60205687,2018-06-17T12:50:23.850Z,2.69,36.1081667,-89.7526667,9.18,nm60172312,2017-06-20T19:03:43.080Z,1.74,36.1073333,-89.757,8.97,0.95,4,7.86209179844558,0.660400608699583,0.735058725268891,0.096870669601235,0.765875570111488,2,5.96532067596197,2.62001601329699,4.52891667048779,0.224529942333315,4.54676355061132
nm60205542,2018-06-15T19:11:15.790Z,1.87,36.5395,-89.6503333,6.89,nm60090382,2015-09-19T21:50:09.910Z,1.26,36.5388333,-89.6441667,6.8,0.61,4,1.12989194965275,4.08017880129324,3.38360219809647,0.199616069948751,3.4240573811101,5,1.27122787776356,11.7417289776,10.0075873056578,2.39998413726583,9.60913204577848
nm60205542,2018-06-15T19:11:15.790Z,1.87,36.5395,-89.6503333,6.89,nm610542,2014-10-03T12:14:25.660Z,1.3,36.5386667,-89.654,6.58,0.57,2,5.57447151967524,3.66974099109068,2.86386293597408,0.205868353080332,2.74378776384308,1,20.8222847413847,99.9999999999999,9.2860785657609,0.502755935654843,9.65573943630196
nm60205312,2018-06-14T00:34:57.210Z,2.23,36.516,-89.5441667,6.38,nm60205327,2018-06-14T03:00:44.230Z,1.66,36.5158333,-89.5478333,6.66,0.57,4,7.84211240244848,24.8332379368254,19.9999999999492,8.58941054030051,5.62850412461382,3,5.57133419956376,0.5,0.537603037208155,0.920790198273803,0.618913834206028
nm60204252,2018-06-08T10:15:14.450Z,1.58,36.3128333,-89.5263333,9.14,nm610142,2013-12-29T00:04:05.610Z,0.9,36.311,-89.5293333,8.93,0.68,2,2.37957206120801,6.10146244609371,7.04663253432727,3.7484451853783,6.28871623967315,0,0,0,0,0,0
nm60230821,2018-06-02T00:41:15.590Z,2.3,36.5448333,-89.6646667,9.05,nm60038108,2017-05-23T22:25:50.960Z,1.58,36.544,-89.6668333,9.16,0.72,5,5.77156981588915,0.767750864040266,0.500000000000001,6.1328159814653E-10,0.50000000007156,3,1.99637365773734,4.02519729374091,5.36870607032171,0.377245137050853,5.40526615367822
nm60230821,2018-06-02T00:41:15.590Z,2.3,36.5448333,-89.6646667,9.05,nm60038113,2017-05-23T22:23:02.270Z,0.91,36.5431667,-89.6671667,9.3,1.39,4,13.7494774513849,0.775613783856878,0.5,0.00021428621629,0.500006776351318,4,1.6647835608755,4.11691324018692,8.96494271750929,0.466126676413062,8.8272720535645
nm60221516,2018-03-28T03:14:16.480Z,1.81,36.5328333,-89.6421667,8,nm60064638,2018-09-20T09:20:32.470Z,1.14,36.5338333,-89.6485,8.05,0.67,1,2.13546080187957,5.06577763219189,5.7982480514152,7.18111294389689,9.29628059307208,0,0,0,0,0,0
nm60221516,2018-03-28T03:14:16.480Z,1.81,36.5328333,-89.6421667,8,nm60056633,2018-05-07T09:41:39.520Z,1.22,36.5341667,-89.644,8.19,0.59,1,3.66407907747233,11.5937674313189,19.9999999999998,8.67331165923523,14.3924524615082,0,0,0,0,0,0
nm60221516,2018-03-28T03:14:16.480Z,1.81,36.5328333,-89.6421667,8,nm610338,2014-04-10T00:35:01.500Z,1,36.5336667,-89.6391667,7.97,0.81,0,0,0,0,0,0,2,0.982148359088761,3.77536769402932,6.48379747328974,0.407876364334219,6.25887772812986
nm60220656,2018-03-21T08:59:35.560Z,2.4,36.2676667,-89.4666667,7.09,nm60127092,2016-07-30T03:36:19.940Z,1.78,36.267,-89.4713333,6.93,0.62,10,10.5407856533362,0.556979206640414,0.5,1.63751438304681,0.646519503235128,7,6.71311574826235,1.46391714180285,1.24337606138746,0.12735261275305,1.20197033742836
nm60219331,2018-03-11T16:02:53.340Z,2.44,36.5573333,-89.601,6.42,nm605037,2002-05-19T14:29:48.690Z,1.3,36.5581667,-89.6041667,6.37,1.14,0,0,0,0,0,0,0,0,0,0,0,0
nm60219196,2018-03-10T05:10:41.250Z,2.27,36.5303333,-89.5996667,9.04,nm60188252,2018-02-16T07:00:49.990Z,1.3,36.5305,-89.5991667,9.01,0.97,6,2.80965930778809,31.7618204326297,19.9999999999961,1.3734957499554,19.9026841828041,5,2.15173916914503,3.75068576529913,4.08671977250018,3.20461122546218,4.57097370153962
nm60219196,2018-03-10T05:10:41.250Z,2.27,36.5303333,-89.5996667,9.04,nm604196,1996-07-18T22:03:01.540Z,1.4,36.5301667,-89.6065,8.89,0.87,0,0,0,0,0,0,0,0,0,0,0,0
nm60189397,2018-02-25T14:28:54.850Z,1.89,36.5343333,-89.647,8.64,nm60056633,2018-05-07T09:41:39.520Z,1.22,36.5341667,-89.644,8.19,0.67,1,4.69935967221798,9.19972135848037,19.9999999999993,7.0229729457468,17.0166259051727,0,0,0,0,0,0
nm60189397,2018-02-25T14:28:54.850Z,1.89,36.5343333,-89.647,8.64,nm604991,2002-02-14T05:39:24.390Z,1.3,36.5328333,-89.6421667,8.83,0.59,0,0,0,0,0,0,0,0,0,0,0,0
nm60189397,2018-02-25T14:28:54.850Z,1.89,36.5343333,-89.647,8.64,nm604641,2000-07-07T17:26:22.600Z,1,36.5353333,-89.642,8.5,0.89,0,0,0,0,0,0,0,0,0,0,0,0
nm60186507,2018-01-22T15:35:49.910Z,2.43,36.5323333,-89.5938333,9.03,nm60185262,2017-12-23T13:23:23.610Z,1.64,36.5331667,-89.5948333,8.58,0.79,9,4.73163405614788,15.7047858754854,12.34723998547,4.39576986884286,12.2642874012745,9,4.75706424508718,2.30509096034057,2.46790235218276,1.27652322842753,2.47774227448145
nm60186507,2018-01-22T15:35:49.910Z,2.43,36.5323333,-89.5938333,9.03,nm606962,2009-05-18T02:49:30.590Z,1.6,36.5321667,-89.5981667,8.66,0.83,0,0,0,0,0,0,0,0,0,0,0,0
nm60186507,2018-01-22T15:35:49.910Z,2.43,36.5323333,-89.5938333,9.03,nm606727,2008-06-16T18:57:22.710Z,1.5,36.5331667,-89.5901667,8.79,0.93,0,0,0,0,0,0,0,0,0,0,0,0
nm60186347,2018-01-18T20:04:44.910Z,2.7,36.6058333,-89.8995,4.92,nm60204237,2018-06-07T22:33:15.740Z,1.85,36.6051667,-89.8993333,5.37,0.85,12,7.87883107287415,1.00271198537428,0.842861179906545,1.05122740701551,0.887528159890269,7,8.79174083327815,0.654439415427943,0.500000000000002,0.273485075309608,0.512236496263782
nm60186347,2018-01-18T20:04:44.910Z,2.7,36.6058333,-89.8995,4.92,nm60231236,2018-06-05T23:11:31.830Z,1.68,36.6063333,-89.9025,5.07,1.02,2,79.141479542366,1.49657160461998,0.500000000002663,0.00751130200682,0.501431487697209,1,7.19177417509474,3.32794311223647,5.18831925864957,0.355471781217956,5.62627710155329
nm60185852,2018-01-09T08:47:39.900Z,2.42,36.4503333,-89.5435,8.72,nm610309,2014-03-10T12:52:49.280Z,1.1,36.4493333,-89.5373333,8.55,1.32,0,0,0,0,0,0,1,0.837494385474738,2.76012971197955,6.41143173540678,0.556175142075007,6.71302747117987
nm60185852,2018-01-09T08:47:39.900Z,2.42,36.4503333,-89.5435,8.72,nm609593,2012-11-20T02:31:24.370Z,1.2,36.4496667,-89.5466667,8.8,1.22,0,0,0,0,0,0,2,1.36715330848701,1.04559006742961,2.87916614534811,0.235192934220545,3.23209159630285
nm60185852,2018-01-09T08:47:39.900Z,2.42,36.4503333,-89.5435,8.72,nm607045,2009-10-16T11:40:59.880Z,1.3,36.4488333,-89.5416667,8.48,1.12,0,0,0,0,0,0,1,2.8629121669484,3.38751500729308,12.1602709370894,3.63250648843263,11.1615990317233
nm60185707,2018-01-04T16:41:25.970Z,2.2,36.2715,-89.4706667,6.32,nm609562,2012-10-09T20:26:35.460Z,0.9,36.2726667,-89.4743333,6.42,1.3,0,0,0,0,0,0,1,1.43635332239296,3.33651813003038,5.13315064802348,1.08456677136408,5.59168193034219
nm60185262,2017-12-23T13:23:23.610Z,1.64,36.5331667,-89.5948333,8.58,nm60096522,2015-11-25T12:54:16.570Z,0.99,36.5328333,-89.6021667,8.7,0.65,0,0,0,0,0,0,0,0,0,0,0,0
nm60185262,2017-12-23T13:23:23.610Z,1.64,36.5331667,-89.5948333,8.58,nm60020613,2015-11-25T06:57:14.510Z,1.01,36.5326667,-89.6021667,8.5,0.63,0,0,0,0,0,0,1,2.24983776160434,12.8460653536392,19.9999999999683,3.03714579823421,19.3973370223167
nm60185202,2017-12-22T10:41:18.030Z,1.93,36.4878333,-89.538,7.89,nm609117,2011-11-12T18:46:51.360Z,1.3,36.4885,-89.5388333,7.65,0.63,0,0,0,0,0,0,0,0,0,0,0,0
nm60211861,2017-12-01T02:04:46.830Z,1.86,36.5708333,-89.6046667,5.6,nm60211586,2017-11-28T03:46:59.700Z,1.26,36.5698333,-89.6046667,5.67,0.6,2,0.895550570203818,10.5931900685542,10.164500244515,2.31333122151951,10.0582343902076,0,0,0,0,0,0
nm60211861,2017-12-01T02:04:46.830Z,1.86,36.5708333,-89.6046667,5.6,nm60022003,2016-01-07T17:01:31.290Z,0.74,36.5723333,-89.6025,5.92,1.12,0,0,0,0,0,0,0,0,0,0,0,0
nm60211481,2017-11-26T04:38:50.520Z,2.37,36.2958333,-89.497,8.17,nm60161207,2017-04-17T23:36:28.800Z,1.63,36.295,-89.5001667,7.89,0.74,6,13.3483527341647,11.8713327993141,20,0.364731073531542,19.919961622857,7,7.98742255242134,0.50000000000013,0.536898401400335,6.72148929940717,3.36000480389305
nm60046728,2017-11-03T13:51:02.980Z,2.02,36.5703333,-89.6048333,5.81,nm60211586,2017-11-28T03:46:59.700Z,1.26,36.5698333,-89.6046667,5.67,0.76,3,2.89146590106739,27.2176962109586,19.9999999999959,3.46080248406154,19.2161435691119,1,1.80156334950858,5.97077958420375,11.0477197885781,1.0641599628615,11.0104370625641
nm60046728,2017-11-03T13:51:02.980Z,2.02,36.5703333,-89.6048333,5.81,nm60046738,2017-11-03T14:06:23.150Z,1.45,36.571,-89.6043333,5.7,0.57,2,5.07704862712239,0.528747227891772,0.500000000000011,5.87275393155119,18.0325528611503,3,4.05333461554746,21.1833473891588,20,7.95077602757068,14.337782656329
nm60046728,2017-11-03T13:51:02.980Z,2.02,36.5703333,-89.6048333,5.81,nm60022003,2016-01-07T17:01:31.290Z,0.74,36.5723333,-89.6025,5.92,1.28,0,0,0,0,0,0,0,0,0,0,0,0
nm60046723,2017-11-03T13:47:28.470Z,2.09,36.5725,-89.6053333,5.62,nm60046743,2017-11-03T14:39:34.410Z,1.48,36.5721667,-89.6025,5.22,0.61,3,19.9208185756645,0.569492857999119,0.500000004211999,5.42193587060231,2.50277155158333,1,11.3366402359381,9.31458911387581,19.9999999992382,9.23777112860412,9.00737944466411
nm60046723,2017-11-03T13:47:28.470Z,2.09,36.5725,-89.6053333,5.62,nm60046738,2017-11-03T14:06:23.150Z,1.45,36.571,-89.6043333,5.7,0.64,2,9.70893278122272,1.47711155868889,0.959466517125514,0.068667125499097,0.959048713143382,2,5.87401058791557,4.45963128950561,5.48959799020072,0.402161583556868,5.34211525692021
nm60046723,2017-11-03T13:47:28.470Z,2.09,36.5725,-89.6053333,5.62,nm60022003,2016-01-07T17:01:31.290Z,0.74,36.5723333,-89.6025,5.92,1.35,0,0,0,0,0,0,0,0,0,0,0,0
nm60046713,2017-11-03T13:42:58.610Z,1.83,36.5713333,-89.6045,5.52,nm60211586,2017-11-28T03:46:59.700Z,1.26,36.5698333,-89.6046667,5.67,0.57,3,3.26601911865111,14.9485625105002,19.9999999999906,2.14036393315035E-09,19.9999999997702,0,0,0,0,0,0
nm60046713,2017-11-03T13:42:58.610Z,1.83,36.5713333,-89.6045,5.52,nm60022003,2016-01-07T17:01:31.290Z,0.74,36.5723333,-89.6025,5.92,1.09,0,0,0,0,0,0,0,0,0,0,0,0
nm60182662,2017-11-03T13:40:42.560Z,2.74,36.574,-89.6051667,5.53,nm60205272,2018-06-13T16:03:18.210Z,1.11,36.576,-89.6031667,5.6,1.63,2,8.55758406319218,0.559878089623899,0.500000000000009,1.90885201029569,1.39437858663805,0,0,0,0,0,0
nm60182662,2017-11-03T13:40:42.560Z,2.74,36.574,-89.6051667,5.53,nm60211471,2017-11-25T16:24:21.650Z,1.54,36.5741667,-89.6043333,5.29,1.2,2,2.19079362437304,36.8977994449794,9.61972379892622,0.349903342308645,9.60728183848864,4,6.95739286271472,0.500000000000047,0.58676061384423,7.06277518764592,12.0028916282052
nm60182662,2017-11-03T13:40:42.560Z,2.74,36.574,-89.6051667,5.53,nm60046723,2017-11-03T13:47:28.470Z,2.09,36.5725,-89.6053333,5.62,0.65,22,13.0150095019699,13.725317970719,7.10538121509658,0.329524767252296,7.09275888728253,18,10.9044421117919,100,19.9999999798459,7.29805927303912,16.4590843742007
nm60182317,2017-10-29T06:53:32.970Z,2.01,36.4496667,-89.5345,8.53,nm60069743,2018-11-22T21:06:50.040Z,0.99,36.4511667,-89.5321667,8.58,1.02,0,0,0,0,0,0,1,1.22629235240515,8.95726423624062,19.4474057469562,3.70305949960316,18.9340698201821
nm60182317,2017-10-29T06:53:32.970Z,2.01,36.4496667,-89.5345,8.53,nm60164402,2017-04-29T04:45:16.740Z,1.5,36.4508333,-89.5371667,8.46,0.51,7,0.763701166314092,45.0839220426204,18.7757413500305,1.45149938909272,18.4465467475114,8,0.944986056392678,0.764361470736449,0.500000000002055,0.003789967082313,0.500331182075579
nm60182317,2017-10-29T06:53:32.970Z,2.01,36.4496667,-89.5345,8.53,nm60172516,2017-01-21T00:48:38.490Z,1.17,36.4495,-89.5351667,8.23,0.84,2,2.17846120267324,29.6774815277736,19.9999999999997,5.54680475407117,18.2248171611899,3,0.727143550885466,14.4809145953961,19.9999999999868,2.334581172678,19.2855007972922
nm60182317,2017-10-29T06:53:32.970Z,2.01,36.4496667,-89.5345,8.53,nm60134247,2016-09-23T00:34:48.460Z,1.28,36.45,-89.5291667,8.39,0.73,1,28.7717381191301,0.9891604783173,0.5,0.458904136736507,0.618123104949479,2,3.58198169188748,13.8618486166827,19.9999999981482,8.82944994700212,14.1181838532019
nm60182317,2017-10-29T06:53:32.970Z,2.01,36.4496667,-89.5345,8.53,nm60103691,2015-06-03T10:43:26.180Z,1.38,36.451,-89.5308333,8.71,0.63,3,3.51836171799892,1.44815956992997,1.56673824889551,4.29471111407789,4.41183081629225,3,2.56582067436033,11.6799967068714,19.9999999997451,4.47173967380019,18.840102639117
nm60182317,2017-10-29T06:53:32.970Z,2.01,36.4496667,-89.5345,8.53,nm610309,2014-03-10T12:52:49.280Z,1.1,36.4493333,-89.5373333,8.55,0.91,0,0,0,0,0,0,1,0.403191411701874,7.30581448613401,11.1523715231316,3.25551234300626,10.4676797749037
nm60207341,2017-09-27T00:58:48.680Z,1.82,36.4815,-89.5496667,9.25,nm60171712,2017-06-16T03:17:30.230Z,1.17,36.4805,-89.5465,9.45,0.65,2,3.72532139685245,1.39099341723801,0.858818441059313,0.120022811573449,0.89675703836438,1,0.697960533028996,18.3984695838311,19.9999997294018,7.47018874774388,12.933695463953
nm60207176,2017-09-21T12:30:33.100Z,1.81,36.3048333,-89.5308333,9.49,nm60091607,2015-09-30T23:28:20.900Z,1.1,36.3056667,-89.5275,9.63,0.71,1,10.5053402027455,7.0201982983004,3.16042593326412,0.310449921917941,3.49339313655437,1,8.37302940900939,9.26338118723862,6.77163480647734,1.61798994400818,7.10650319646627
nm60207176,2017-09-21T12:30:33.100Z,1.81,36.3048333,-89.5308333,9.49,nm605274,2003-10-04T14:08:15.120Z,1.3,36.3066667,-89.5278333,9.4,0.51,0,0,0,0,0,0,0,0,0,0,0,0
nm60207166,2017-09-21T11:48:08.630Z,1.64,36.2896667,-89.4975,7.47,nm60143042,2016-12-27T13:51:59.890Z,1.1,36.2886667,-89.5001667,7.48,0.54,1,4.48434298467108,25.2508666959878,19.9999999995542,6.15436398706747,17.4798633824463,1,2.39467693682365,25.4204204104476,15.1185939470435,4.98050789624281,11.9064301539867
nm60207096,2017-09-20T11:05:15.890Z,1.74,36.2393333,-89.502,7.22,nm60207231,2017-09-22T20:12:04.010Z,0.97,36.239,-89.4991667,6.94,0.77,1,3.87768639297437,6.38855109793781,6.6271545893775,1.9334556726657,5.9703989064832,1,9.34463311425779,0.774526711152236,0.5,0.003742262448115,0.500252842164441
nm60179022,2017-09-07T07:10:36.770Z,2.04,36.1178333,-89.7361667,9.31,nm60211686,2017-11-29T20:50:40.970Z,1.47,36.1178333,-89.7426667,9.44,0.57,0,0,0,0,0,0,0,0,0,0,0,0
nm60178627,2017-09-03T18:35:29.100Z,2.04,36.5505,-89.6451667,7.83,nm60043713,2017-08-25T20:10:42.860Z,1.12,36.5496667,-89.6481667,7.82,0.92,0,0,0,0,0,0,0,0,0,0,0,0
nm60178627,2017-09-03T18:35:29.100Z,2.04,36.5505,-89.6451667,7.83,nm60178177,2017-08-25T16:39:55.490Z,1.06,36.55,-89.649,7.93,0.98,2,3.17923002293456,46.6884416979781,19.9999880659614,3.56380599312159,17.6351588473173,2,2.46363928320651,27.6637408639237,19.9999999998873,7.75851605679574,16.1590772924846
nm60178352,2017-08-30T20:29:58.570Z,2.15,36.5363333,-89.6356667,7.48,nm60134252,2016-09-23T01:34:13.000Z,1.5,36.5353333,-89.6306667,7.22,0.65,1,10.0218972566966,4.24839874705584,6.36071467590882,0.449249828917521,6.14844568619474,0,0,0,0,0,0
nm60178332,2017-08-30T14:42:41.130Z,2.32,36.5503333,-89.6481667,7.73,nm60178227,2017-08-25T20:27:58.830Z,1.71,36.5495,-89.6456667,7.49,0.61,6,5.13139917720751,35.1071649153962,19.9999925642453,9.11796513928741,11.5723596636205,2,16.6635267173414,1.11122756698184,0.5,3.56472560434277E-12,0.500000000000915
nm60178332,2017-08-30T14:42:41.130Z,2.32,36.5503333,-89.6481667,7.73,nm60043713,2017-08-25T20:10:42.860Z,1.12,36.5496667,-89.6481667,7.82,1.2,0,0,0,0,0,0,0,0,0,0,0,0
nm60178332,2017-08-30T14:42:41.130Z,2.32,36.5503333,-89.6481667,7.73,nm60043718,2017-08-25T20:08:58.140Z,1.68,36.5505,-89.6471667,7.97,0.64,0,0,0,0,0,0,1,1.1005234076674,2.32923011276672,1.88144587616188,0.21119213850523,1.77831422230422
nm60178332,2017-08-30T14:42:41.130Z,2.32,36.5503333,-89.6481667,7.73,nm60178177,2017-08-25T16:39:55.490Z,1.06,36.55,-89.649,7.93,1.26,2,11.0417269027291,3.0779733393418,1.29983060269822,0.097226838948209,1.32367534716952,1,4.64215761713176,3.94706147257084,4.75962767975371,1.95620155362642,3.49376011995811
nm60178197,2017-08-25T20:08:06.420Z,2.87,36.5518333,-89.6518333,8.05,nm60043718,2017-08-25T20:08:58.140Z,1.68,36.5505,-89.6471667,7.97,1.19,0,0,0,0,0,0,1,9.00007318417195,8.0299270003879,1.55277416426475,0.068030969869175,1.51325572106308
nm60178197,2017-08-25T20:08:06.420Z,2.87,36.5518333,-89.6518333,8.05,nm60178177,2017-08-25T16:39:55.490Z,1.06,36.55,-89.649,7.93,1.81,2,2.85435320430826,8.05800265763039,5.65918530120995,0.513664073749954,5.88197055030965,2,33.0865034459812,1.7608052220819,1.54376559973109,0.605647130353576,1.51863722196606
nm60178092,2017-08-24T16:11:44.230Z,2.72,36.4983333,-89.5585,8.31,nm607076,2009-11-16T17:18:54.320Z,1.8,36.4971667,-89.5531667,8.22,0.92,0,0,0,0,0,0,1,20.3597729003012,0.675254564857813,0.5,1.93169879418343E-09,0.500000000146119
nm60177842,2017-08-21T02:44:15.670Z,2.18,36.5341667,-89.6366667,7.86,nm610338,2014-04-10T00:35:01.500Z,1,36.5336667,-89.6391667,7.97,1.18,0,0,0,0,0,0,2,1.56603510338713,2.71754318175741,6.24783025986509,0.287965718234207,6.27882210209244
nm60203501,2017-07-31T02:16:19.620Z,3.05,36.3061667,-89.4903333,4.81,nm60203146,2017-07-26T05:20:51.880Z,1.83,36.3058333,-89.4905,4.65,1.22,16,26.2362881141205,24.4538493408558,19.9999999995518,8.54559561070935,14.7131740182649,15,51.3948379988507,13.8241835570575,8.56997118320544,0.483005873907551,8.53906618919887
