masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,egflat,egflon,egfdep,s,s_fit_a,s_fit_b,s_fit_c,s_fc_std,s_fc_mean,p,p_fit_a,p_fit_b,p_fit_c,p_fc_std,p_fc_mean
nm606623,2008-03-11T10:41:27.920Z,2.3,36.1245,-89.7266667,8.57,nm604662,2000-08-14T23:39:01.700Z,1.2,36.123000000000005,-89.7283333,8.91,0,0,0,0,0,0,0,0,0,0,0,0
nm606621,2008-03-09T06:24:24.410Z,1.8,36.4878333,-89.5568333,8.85,nm60139077,2016-11-17T13:05:47.390Z,1.26,36.487333299999996,-89.55933329999999,9.06,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60087872,2015-08-24T01:48:41.980Z,1.14,36.4868333,-89.5581667,8.58,0,0,0,0,0,0,0,0,0,0,0,0
nm606617,2008-03-04T22:26:13.320Z,1.5,36.294000000000004,-89.5221667,8.46,nm607036,2009-10-06T07:01:38.450Z,0.9,36.2936667,-89.5248333,8.54,0,0,0,0,0,0,0,0,0,0,0,0
nm606614,2008-03-02T00:55:30.770Z,1.5,36.4975,-89.55333329999999,8.3,nm606747,2008-07-23T05:39:34.180Z,0.9,36.499,-89.5585,8.15,0,0,0,0,0,0,0,0,0,0,0,0
nm606608,2008-02-26T02:56:36.960Z,1.6,36.4811667,-89.551,8.51,nm610447,2014-07-15T17:15:11.070Z,1.0,36.48,-89.55066670000001,8.25,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm608939,2011-07-01T11:46:20.400Z,0.8,36.4796667,-89.5513333,8.62,0,0,0,0,0,0,0,0,0,0,0,0
nm606607,2008-02-23T01:21:06.530Z,1.5,36.4295,-89.5241667,7.94,nm60014516,1999-11-20T17:27:52.260Z,0.4,36.428000000000004,-89.5278333,8.04,0,0,0,0,0,0,0,0,0,0,0,0
nm606605,2008-02-20T18:06:20.140Z,1.7,36.4878333,-89.5303333,7.76,nm60202336,2017-07-15T21:10:50.960Z,1.15,36.4885,-89.5288333,8.1,0,0,0,0,0,0,0,0,0,0,0,0
nm606602,2008-02-15T22:43:52.980Z,1.5,36.2948333,-89.5218333,8.48,nm607036,2009-10-06T07:01:38.450Z,0.9,36.2936667,-89.5248333,8.54,0,0,0,0,0,0,0,0,0,0,0,0
nm606585,2008-01-21T18:06:03.570Z,1.8,36.4803333,-89.54466670000001,8.57,nm60095992,2015-11-19T15:44:22.890Z,1.14,36.4825,-89.5448333,8.48,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm609803,2013-02-25T03:50:11.530Z,1.3,36.4795,-89.5443333,8.89,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm608939,2011-07-01T11:46:20.400Z,0.8,36.4796667,-89.5513333,8.62,0,0,0,0,0,0,0,0,0,0,0,0
nm606581,2008-01-20T02:34:04.520Z,1.5,36.268,-89.4831667,7.4,nm609776,2013-02-05T11:40:06.750Z,0.9,36.2663333,-89.4855,7.4,0,0,0,0,0,0,0,0,0,0,0,0
nm606576,2008-01-10T06:32:34.810Z,1.7,36.2111667,-89.4578333,8.19,nm60111281,2015-08-03T08:33:15.990Z,1.18,36.210333299999995,-89.4586667,7.96,0,0,0,0,0,0,0,0,0,0,0,0
nm606476,2007-12-18T10:58:42.180Z,1.9,36.2468333,-89.5035,7.53,nm607060,2009-10-26T21:33:52.110Z,1.4,36.2476667,-89.50316670000001,7.38,0,0,0,0,0,0,0,0,0,0,0,0
nm606470,2007-12-14T09:47:57.540Z,2.0,36.2543333,-89.436,5.07,nm610276,2014-02-02T01:06:30.920Z,0.9,36.2533333,-89.4351667,5.44,0,0,0,0,0,0,0,0,0,0,0,0
nm606465,2007-12-07T05:25:42.520Z,1.6,36.538000000000004,-89.6505,8.04,nm606464,2007-12-07T05:25:37.870Z,0.9,36.5371667,-89.65,8.37,0,0,0,0,0,0,0,0,0,0,0,0
nm606462,2007-12-02T18:50:23.500Z,1.8,36.49,-89.5645,8.38,nm605551,2004-10-04T07:07:49.780Z,1.1,36.490333299999996,-89.5583333,8.24,0,0,0,0,0,0,0,0,0,0,0,0
nm606461,2007-12-02T15:31:25.230Z,2.2,36.4685,-89.5325,8.17,nm601472,1981-06-12T05:32:00.100Z,1.5,36.47,-89.53,8.0,0,0,0,0,0,0,0,0,0,0,0,0
nm606456,2007-11-24T04:24:03.380Z,1.5,36.5345,-89.6345,8.16,nm610338,2014-04-10T00:35:01.500Z,1.0,36.533666700000005,-89.6391667,7.97,0,0,0,0,0,0,0,0,0,0,0,0
nm606455,2007-11-24T04:22:53.280Z,1.5,36.533333299999995,-89.63416670000001,8.3,nm610338,2014-04-10T00:35:01.500Z,1.0,36.533666700000005,-89.6391667,7.97,0,0,0,0,0,0,0,0,0,0,0,0
nm606450,2007-11-06T09:04:52.240Z,2.1,36.4383333,-89.4793333,4.67,nm600493,1976-11-05T08:33:46.800Z,1.4,36.44,-89.48,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm606445,2007-10-25T12:03:15.340Z,2.2,36.2365,-89.4501667,7.74,nm606446,2007-10-25T12:12:59.390Z,1.6,36.2351667,-89.4483333,7.38,0,0,0,0,0,0,0,0,0,0,0,0
nm606443,2007-10-22T14:32:04.300Z,1.5,36.486,-89.56233329999999,8.34,nm604652,2000-07-26T21:43:41.430Z,1.0,36.486999999999995,-89.5668333,8.17,0,0,0,0,0,0,0,0,0,0,0,0
nm606441,2007-10-18T07:01:40.760Z,2.3,36.2665,-89.4456667,6.51,nm60245426,2018-11-23T10:13:03.100Z,1.53,36.268,-89.4483333,6.35,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60067023,2018-10-22T14:07:21.350Z,1.21,36.2685,-89.4486667,6.61,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60216602,2018-10-21T06:22:13.180Z,1.38,36.2678333,-89.447,6.36,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60065023,2018-09-25T00:28:43.780Z,1.11,36.2685,-89.4455,6.3,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60172797,2017-06-26T16:49:36.150Z,0.99,36.2655,-89.4423333,6.3,0,0,0,0,0,0,0,0,0,0,0,0
nm606428,2007-10-01T21:45:01.070Z,2.3,36.2681667,-89.4468333,6.61,nm60070123,2018-12-03T01:59:19.370Z,1.27,36.2695,-89.4481667,6.31,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60245426,2018-11-23T10:13:03.100Z,1.53,36.268,-89.4483333,6.35,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60218407,2018-11-12T10:42:07.380Z,1.61,36.268666700000004,-89.447,6.17,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60216877,2018-10-25T02:06:10.110Z,1.57,36.269,-89.448,6.28,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60067023,2018-10-22T14:07:21.350Z,1.21,36.2685,-89.4486667,6.61,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60066928,2018-10-22T11:40:03.460Z,1.21,36.2703333,-89.4476667,6.59,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60066923,2018-10-22T11:39:30.320Z,1.66,36.270166700000004,-89.4468333,6.49,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60216602,2018-10-21T06:22:13.180Z,1.38,36.2678333,-89.447,6.36,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60242691,2018-10-16T13:00:18.100Z,1.25,36.2681667,-89.449,6.14,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60242671,2018-10-16T05:29:58.720Z,1.42,36.2688333,-89.4498333,6.27,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60242341,2018-10-11T14:08:34.100Z,1.05,36.267166700000004,-89.45299999999999,6.71,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60241891,2018-10-07T05:34:43.960Z,1.29,36.2695,-89.4483333,6.41,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60065023,2018-09-25T00:28:43.780Z,1.11,36.2685,-89.4455,6.3,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60213577,2018-09-11T03:23:44.590Z,1.46,36.2696667,-89.4501667,6.42,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60213487,2018-09-10T06:32:41.540Z,1.55,36.2693333,-89.4478333,6.27,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60212797,2018-08-30T13:15:53.110Z,1.39,36.2693333,-89.4468333,6.34,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60212482,2018-08-27T21:16:23.680Z,1.7,36.2691667,-89.4485,6.79,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60062528,2018-08-27T07:36:58.740Z,1.29,36.2693333,-89.4468333,6.31,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60062533,2018-08-26T13:36:24.500Z,1.3,36.27,-89.4486667,6.54,0,0,0,0,0,0,0,0,0,0,0,0
nm606421,2007-09-17T14:34:21.060Z,2.2,36.447166700000004,-89.5306667,7.78,nm610096,2013-10-28T12:53:25.080Z,1.4,36.4453333,-89.5323333,7.69,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm609313,2012-01-04T04:06:10.170Z,1.5,36.4473333,-89.5345,7.87,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm609166,2011-12-28T10:22:02.000Z,0.8,36.4475,-89.5265,7.73,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm609163,2011-12-25T03:55:53.400Z,1.2,36.4468333,-89.5333333,7.8,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm607465,2010-08-15T00:04:38.960Z,1.5,36.4475,-89.535,8.09,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm607464,2010-08-15T00:03:52.060Z,1.6,36.4476667,-89.5373333,7.98,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605799,2005-07-23T20:18:28.280Z,1.6,36.4476667,-89.5373333,7.86,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605409,2004-01-23T10:54:48.860Z,1.4,36.4458333,-89.5333333,7.69,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605408,2004-01-23T06:23:37.480Z,1.6,36.446999999999996,-89.53399999999999,7.84,0,0,0,0,0,0,0,0,0,0,0,0
nm606420,2007-09-16T15:33:16.780Z,1.8,36.4395,-89.5425,8.6,nm60123507,2016-07-02T09:58:47.710Z,1.23,36.4405,-89.5436667,9.02,0,0,0,0,0,0,0,0,0,0,0,0
nm606390,2007-08-04T04:27:53.510Z,1.8,36.4908333,-89.5396667,7.81,nm60093516,2015-03-07T05:25:15.240Z,1.28,36.4923333,-89.5405,7.49,0,0,0,0,0,0,0,0,0,0,0,0
nm606388,2007-07-30T21:22:26.220Z,1.5,36.2396667,-89.5025,6.56,nm60207231,2017-09-22T20:12:04.010Z,0.97,36.239000000000004,-89.4991667,6.94,0,0,0,0,0,0,0,0,0,0,0,0
nm606386,2007-07-21T06:39:33.480Z,1.8,36.4508333,-89.537,8.01,nm60172516,2017-01-21T00:48:38.490Z,1.17,36.4495,-89.5351667,8.23,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm609925,2013-05-25T00:53:39.420Z,1.1,36.4508333,-89.53866670000001,8.16,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm607247,2010-01-30T09:58:51.290Z,0.8,36.45,-89.5335,8.04,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm607246,2010-01-30T09:58:18.990Z,1.2,36.4525,-89.5375,7.89,0,0,0,0,0,0,0,0,0,0,0,0
nm606383,2007-07-14T12:55:04.830Z,1.5,36.4875,-89.5646667,8.44,nm604652,2000-07-26T21:43:41.430Z,1.0,36.486999999999995,-89.5668333,8.17,0,0,0,0,0,0,0,0,0,0,0,0
nm606381,2007-07-12T10:43:51.850Z,1.9,35.7966667,-90.2385,25.07,nm606380,2007-07-12T10:43:47.230Z,0.8,35.7971667,-90.2435,24.94,0,0,0,0,0,0,0,0,0,0,0,0
nm606379,2007-07-12T10:41:01.370Z,2.0,35.7976667,-90.2426667,25.0,nm606380,2007-07-12T10:43:47.230Z,0.8,35.7971667,-90.2435,24.94,0,0,0,0,0,0,0,0,0,0,0,0
